brand,line,tone,cruelty_free,brl_price,usd_price,eur_price,hex_code,rgb_red,rgb_green,rgb_blue,lab_l,lab_a,lab_b,closest_mst,tone_level
Maybelline,Fit Me,N70,False,52.2,,,#FFE3C2,255,227,194,91.72738364904744,4.665495830767252,19.64299167251013,4,light
Maybelline,Fit Me,N80,False,52.2,,,#F3CFB3,243,207,179,85.47199766449263,8.516980924364647,18.60639935411257,2,light
Maybelline,Fit Me,R140,False,52.2,,,#F0B996,240,185,150,79.28693267791404,15.29350546814201,25.411814761353547,2,light
Maybelline,Fit Me,R260,False,52.2,,,#D48658,212,134,88,63.1393509682066,25.40176966429114,36.99115743317145,7,dark
Maybelline,Fit Me,R280,False,52.2,,,#A57255,165,114,85,52.609759581154336,16.631056878048057,24.119787987697983,7,dark
Maybelline,Fit Me,R330,False,52.2,,,#AC7D6D,172,125,109,56.6276463040479,16.068138097616757,15.909937857747504,7,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,00 LIGHT NATURAL,True,92.72,,,#FED8B9,254,216,185,88.77449227521126,8.744158846815287,20.203442672379325,5,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,00A PORCELAIN,True,92.72,,,#F0D6BF,240,214,191,87.18353499354657,5.449507210872118,14.650250146598554,2,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,00AA IVORY,True,92.72,,,#FFE4C0,255,228,192,91.9329328105155,3.881462055845608,20.965119045270495,4,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,00B LIGHT,True,92.72,,,#FAD6B9,250,214,185,87.9309076892072,8.293852896636867,18.975428263656347,2,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,00BB NUDE,True,92.72,,,#FDC69C,253,198,156,83.795623642882,14.176071692135915,28.55065071710348,5,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,01 CREAMY VANILLA,True,92.72,,,#F9D7AA,249,215,170,87.79732118606985,5.465589956984096,26.60159584163821,5,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,01A CREAMY NUDE,True,92.72,,,#F5CEA8,245,206,168,85.19201263551749,8.361435751919888,24.03088153749138,5,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,01A1 NUDE IVORY,True,92.72,,,#F0CFB8,240,207,184,85.30822250665183,8.09095789457076,15.699295639691124,2,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,02 NATURAL,True,92.72,,,#F4C79B,244,199,155,83.15146095199792,10.062936415867696,28.058361386647835,5,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,02A CREAMY NATURAL,True,92.72,,,#E7AD75,231,173,117,74.92754797585586,14.662833374883276,36.91752596900382,6,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,02A2 WARM NATURAL,True,92.72,,,#FCBD91,252,189,145,81.3673247592577,17.307654305676046,31.054960064317005,6,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,03 LIGHT BEIGE,True,92.72,,,#EDCCA9,237,204,169,83.99515925874807,6.496966471548182,21.74572579838181,5,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,03A1 PURE BEIGE,True,92.72,,,#F2BA93,242,186,147,79.67304614738389,15.203674302465108,27.55892290942674,6,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,04 MEDIUM BEIGE,True,92.72,,,#EFC39B,239,195,155,81.70187562545023,10.224624411019844,26.01994913179397,5,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,04A1 GOLDEN BEIGE,True,92.72,,,#E2AD7F,226,173,127,74.56584160723415,13.6297667696626,31.085720175346275,6,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,04A2 GOLDEN VANILLA,True,92.72,,,#E2B287,226,178,135,75.92223746034621,11.822756555411209,28.62845281492672,5,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,05 WARM BEIGE,True,92.72,,,#E9BA8C,233,186,140,78.65784235081189,10.900846652217966,29.743571718956787,5,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,05A NATURAL BEIGE,True,92.72,,,#D6A87D,214,168,125,72.08381880621434,11.28052689438963,28.655739818019164,6,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,06 SAND BEIGE,True,92.72,,,#DDA876,221,168,118,72.68569080151556,13.378766488284622,33.30733593386916,6,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,06A DEEP BEIGE,True,92.72,,,#EB9F62,235,159,98,71.78736095091669,22.15466796011484,42.93502885390741,6,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,07 SAND,True,92.72,,,#D89E6D,216,158,109,69.58260360520364,15.856037249646072,33.98501832113363,6,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,08 LIGHT TAN,True,92.72,,,#E8A97A,232,169,122,74.15102342999246,17.665114087168533,33.314375100386286,6,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,08A WARM SAND,True,92.72,,,#D29467,210,148,103,66.41502912865244,18.257039005214526,33.01031825929919,6,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,08A1 RICH SAND,True,92.72,,,#D79D74,215,157,116,69.34406741853812,16.66945665528763,29.907158962608538,6,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,09 TAN,True,92.72,,,#D49760,212,151,96,67.25978097967663,16.843045890750975,37.8383568977894,6,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,09A NATURAL TAN,True,92.72,,,#C68F5C,198,143,92,63.69280213201722,15.026647771276158,35.1801344890347,6,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,0A1 ALABASTER,True,92.72,,,#F9D6C7,249,214,199,88.14064811251664,9.890515420344192,11.906539580114783,2,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,0A2 CREAM,True,92.72,,,#F2D5C6,242,213,198,87.26314633105146,7.72848624549577,11.101078578670265,2,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,0A3 WARM PORCELAIN,True,92.72,,,#F7DAC2,247,218,194,88.83426197469502,6.36801843374829,15.488466536512725,2,light
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,10 GOLDEN TAN,True,92.72,,,#CA905F,202,144,95,64.4282474518167,16.412803647361084,34.59550723899842,6,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,10A HAZELNUT,True,92.72,,,#C6784F,198,120,79,58.04225333650325,26.562982703684067,35.18849835500675,7,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,10A1 CARAMEL,True,92.72,,,#BE7743,190,119,67,56.63241428897062,22.938608646010994,39.65423202499794,7,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,11 AMBER,True,92.72,,,#C1814D,193,129,77,59.50350244924032,19.40238119414289,37.88166818198688,6,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,11A NUTMEG,True,92.72,,,#A46C4B,164,108,75,50.83544250241361,18.64464837645441,27.495687396682836,7,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,12 SPICED ALMOND,True,92.72,,,#B07950,176,121,80,55.568992535862265,16.8773906991983,30.97851659045129,7,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,13 CHESTNUT,True,92.72,,,#995B35,153,91,53,44.95956049834788,21.805089228750685,32.32478755063739,7,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,13A ESPRESSO,True,92.72,,,#703023,112,48,35,28.59232075798954,27.3033444461602,21.89497877951753,8,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,13A1 COOL ESPRESSO,True,92.72,,,#7D4332,125,67,50,35.213250818664534,23.21469021546485,21.279504800761984,8,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,14 GOLDEN TOFFEE,True,92.72,,,#834C31,131,76,49,38.22884442733149,20.51864721101823,25.818296868860703,7,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,14A COCOA,True,92.72,,,#612414,97,36,20,23.183563319851537,26.66906634776986,24.240588970985087,8,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,14A1 MOCHA,True,92.72,,,#673B2F,103,59,47,29.954118991811804,17.99578775312166,15.729229365805164,8,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,15 MAHOGANY,True,92.72,,,#5A2B28,90,43,40,23.852622219550582,21.186860981206728,11.848927943314113,8,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,16 COOL COCOA,True,92.72,,,#3E161A,62,22,26,13.666663383889851,20.02730602411881,7.00863938869144,10,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,17 WARM CHESTNUT,True,92.72,,,#23090D,35,9,13,5.255663286227961,12.710847031105589,2.6595612002787483,10,dark
Milani,Conceal + Perfect 2-In-1 Foundation And Concealer,18 TRUFFLE,True,92.72,,,#281418,40,20,24,9.135989088183509,10.925369839326308,1.5587486692149377,10,dark
Milani,Conceal + Perfect Longwear Concealer,100 Pure Ivory,True,82.42,,,#F8D5BC,248,213,188,87.57119161338126,8.481658184424312,16.87272145933687,2,light
Milani,Conceal + Perfect Longwear Concealer,105 Ivory Rose,True,82.42,,,#F7D6CA,247,214,202,88.03261330893555,9.610577318685088,10.149466553282728,2,light
Milani,Conceal + Perfect Longwear Concealer,110 Nude Ivory,True,82.42,,,#F5D3BA,245,211,186,86.77462267280492,8.135682979519387,16.768057252648628,2,light
Milani,Conceal + Perfect Longwear Concealer,115 Light Nude,True,82.42,,,#ECC9AC,236,201,172,83.22426591262334,8.085477674474983,19.080298910140936,5,light
Milani,Conceal + Perfect Longwear Concealer,120 Light Vanilla,True,82.42,,,#F3CCAB,243,204,171,84.5777364175145,9.02652963502243,21.58098142839573,5,light
Milani,Conceal + Perfect Longwear Concealer,125 Light Natural,True,82.42,,,#E5B795,229,183,149,77.6956911744957,11.963768280194577,23.60233261241138,5,light
Milani,Conceal + Perfect Longwear Concealer,130 Light Beige,True,82.42,,,#E5B99F,229,185,159,78.38060787767942,12.15301960627574,19.18808804754779,2,light
Milani,Conceal + Perfect Longwear Concealer,135 Medium Beige,True,82.42,,,#E1B191,225,177,145,75.76017842689741,13.116940832824165,23.04466400144274,6,dark
Milani,Conceal + Perfect Longwear Concealer,140 Pure Beige,True,82.42,,,#C98D6B,201,141,107,63.77912917086526,18.778147688439272,27.221999232631667,7,dark
Milani,Conceal + Perfect Longwear Concealer,145 Warm Beige,True,82.42,,,#CD9161,205,145,97,65.03795437852807,17.28890364590535,34.36435726518705,6,dark
Milani,Conceal + Perfect Longwear Concealer,150 Natural Sand,True,82.42,,,#CE8D59,206,141,89,64.07582189834277,19.21044227609281,37.44733878926212,6,dark
Milani,Conceal + Perfect Longwear Concealer,155 Cool Sand,True,82.42,,,#C38252,195,130,82,60.04971338750458,20.07785672449286,35.9413510585053,6,dark
Milani,Conceal + Perfect Longwear Concealer,160 Warm Tan,True,82.42,,,#BC8047,188,128,71,58.58958003279741,17.390819622013442,39.7918470387728,6,dark
Milani,Conceal + Perfect Longwear Concealer,165 Deep Tan,True,82.42,,,#B67B44,182,123,68,56.61464157999061,17.37826665294795,38.86020185793178,6,dark
Milani,Conceal + Perfect Longwear Concealer,170 Warm Almond,True,82.42,,,#8B5223,139,82,35,40.647822294762406,19.688551642244924,36.583311676022845,7,dark
Milani,Conceal + Perfect Longwear Concealer,175 Warm Chestnut,True,82.42,,,#A4612A,164,97,42,47.76561260443635,22.558283542614856,41.60568447957286,7,dark
Milani,Conceal + Perfect Longwear Concealer,180 Cool Toffee,True,82.42,,,#6A3E1D,106,62,29,30.87534336392892,16.050522174795052,27.869306056582975,7,dark
Milani,Conceal + Perfect Longwear Concealer,185 Cool Cocoa,True,82.42,,,#5C3519,92,53,25,26.42523802106315,14.68446038463514,24.62132476362853,8,dark
Milani,Conceal + Perfect Smooth Finish Cream To Powder,Amber,True,92.72,,,#C0855D,192,133,93,60.58134049014713,18.112369462401134,30.56921440642249,7,dark
Milani,Conceal + Perfect Smooth Finish Cream To Powder,Buff,True,92.72,,,#DDB398,221,179,152,75.99619420899327,11.368149950075455,19.53624360114408,2,light
Milani,Conceal + Perfect Smooth Finish Cream To Powder,Caramel Brown,True,92.72,,,#804B3A,128,75,58,37.71233646096205,20.576534786067164,19.68684711749981,8,dark
Milani,Conceal + Perfect Smooth Finish Cream To Powder,Creamy Natural,True,92.72,,,#D8A68C,216,166,140,72.07227144611637,14.890819685092094,20.562853828358783,7,dark
Milani,Conceal + Perfect Smooth Finish Cream To Powder,Creamy Nude,True,92.72,,,#D5B6A1,213,182,161,76.17746149276078,7.921086671574928,14.813969850473407,2,light
Milani,Conceal + Perfect Smooth Finish Cream To Powder,Creamy Vanilla,True,92.72,,,#D8AC96,216,172,150,73.74472534940013,12.928216576603369,17.426318570513576,7,dark
Milani,Conceal + Perfect Smooth Finish Cream To Powder,Light,True,92.72,,,#DCBAA2,220,186,162,77.84163814282937,8.588280546678483,16.69874054259226,2,light
Milani,Conceal + Perfect Smooth Finish Cream To Powder,Light Beige,True,92.72,,,#CF9D7C,207,157,124,68.63256608245585,14.30339995225438,24.467905897949937,6,dark
Milani,Conceal + Perfect Smooth Finish Cream To Powder,Mahogany,True,92.72,,,#694236,105,66,54,32.183068776866634,15.381499434394485,14.293745408885062,8,dark
Milani,Conceal + Perfect Smooth Finish Cream To Powder,Porcelain,True,92.72,,,#E3BE9C,227,190,156,79.36260872618455,8.350976503520346,22.115637102215047,5,light
Milani,Conceal + Perfect Smooth Finish Cream To Powder,Sand,True,92.72,,,#C28F73,194,143,115,63.63412646908462,15.69474645933261,22.46389400378721,7,dark
Milani,Conceal + Perfect Smooth Finish Cream To Powder,Sand Beige,True,92.72,,,#C2916F,194,145,111,64.05504804514555,14.144594993222292,25.24146856366263,6,dark
Milani,Conceal + Perfect Smooth Finish Cream To Powder,Spiced Almond,True,92.72,,,#B5764C,181,118,76,55.38425092039338,20.3404586157922,33.07711703925305,7,dark
Milani,Conceal + Perfect Smooth Finish Cream To Powder,Tan,True,92.72,,,#BB8762,187,135,98,60.58358033833446,15.4078765419563,27.70818765136651,7,dark
Milani,Conceal + Perfect Smooth Finish Cream To Powder,Warm Beige,True,92.72,,,#DBA173,219,161,115,70.72577890207974,16.033177694696477,32.324557299456046,6,dark
Milk Makeup,Flex Foundation Stick,Almond,True,177.48,36.0,,#DAA77C,218,167,124,72.22856954746372,13.318677008649416,29.45739051138967,6,dark
Milk Makeup,Flex Foundation Stick,Amber,True,177.48,36.0,,#B48559,180,133,89,59.15996250108283,12.69327218443883,30.66939299320561,6,dark
Milk Makeup,Flex Foundation Stick,Beige,True,177.48,36.0,,#EFC7A3,239,199,163,82.83029577767721,9.103944611653317,23.33737151975619,5,light
Milk Makeup,Flex Foundation Stick,Caramel,True,177.48,36.0,,#B0805A,176,128,90,57.47081958592807,13.892965838757933,27.865107109429875,6,dark
Milk Makeup,Flex Foundation Stick,Cashew,True,177.48,36.0,,#FAE0C9,250,224,201,90.71311521431356,5.373106010410189,14.516513485574588,2,light
Milk Makeup,Flex Foundation Stick,Cashmere,True,177.48,36.0,,#EEBE9A,238,190,154,80.37006211606911,12.349168928466216,24.724907888979075,5,light
Milk Makeup,Flex Foundation Stick,Cinnamon,True,177.48,36.0,,#A97249,169,114,73,52.89703358424528,17.216065449747408,31.328918152668077,7,dark
Milk Makeup,Flex Foundation Stick,Cocoa,True,177.48,36.0,,#744237,116,66,55,33.74425140790323,20.36555011763425,16.017990769470092,8,dark
Milk Makeup,Flex Foundation Stick,Creme,True,177.48,36.0,,#FDE8D5,253,232,213,93.18977049248603,4.125470089577421,11.81826033825324,2,light
Milk Makeup,Flex Foundation Stick,Deep,True,177.48,36.0,,#704A41,112,74,65,35.44835783418807,14.949887842236777,11.952808308276175,8,dark
Milk Makeup,Flex Foundation Stick,Espresso,True,177.48,36.0,,#683C33,104,60,51,30.43459935273186,18.26302305436928,13.837174889830306,8,dark
Milk Makeup,Flex Foundation Stick,Fair,True,177.48,36.0,,#FBE0CD,251,224,205,90.8846225091255,6.320308418704068,12.68364675790492,2,light
Milk Makeup,Flex Foundation Stick,Golden Beige,True,177.48,36.0,,#EAC39A,234,195,154,81.21325017800098,8.170857856488855,25.806303167070112,5,light
Milk Makeup,Flex Foundation Stick,Golden Deep,True,177.48,36.0,,#9D6849,157,104,73,48.94690001413559,17.737912486653297,26.052688823632685,7,dark
Milk Makeup,Flex Foundation Stick,Golden Honey,True,177.48,36.0,,#DCA86F,220,168,111,72.47560546764694,12.30197226981311,36.69936388656796,6,dark
Milk Makeup,Flex Foundation Stick,Golden Sand,True,177.48,36.0,,#DFAE74,223,174,116,74.33227164647296,10.790277006060556,36.51188724461274,5,light
Milk Makeup,Flex Foundation Stick,Golden Tan,True,177.48,36.0,,#AF8459,175,132,89,58.35747994078503,11.128663598562238,29.53425085586549,6,dark
Milk Makeup,Flex Foundation Stick,Hazelnut,True,177.48,36.0,,#764A41,118,74,65,36.236092958012165,17.574365905977967,13.157482102107354,8,dark
Milk Makeup,Flex Foundation Stick,Honey,True,177.48,36.0,,#DDA276,221,162,118,71.23007772728285,16.598606309856102,31.418543472770622,6,dark
Milk Makeup,Flex Foundation Stick,Light,True,177.48,36.0,,#F2DAC2,242,218,194,88.40780225424122,4.544616731547047,14.826361673777711,2,light
Milk Makeup,Flex Foundation Stick,Light Beige,True,177.48,36.0,,#E9C9AE,233,201,174,82.99547135141897,7.230260742453421,17.66122300807016,5,light
Milk Makeup,Flex Foundation Stick,Light Medium,True,177.48,36.0,,#F2CCB5,242,204,181,84.68991958491156,9.982879374089372,16.443598825586413,2,light
Milk Makeup,Flex Foundation Stick,Light Sand,True,177.48,36.0,,#ECC8A8,236,200,168,82.8976133102398,8.07889040264853,20.744559814461727,5,light
Milk Makeup,Flex Foundation Stick,Maple,True,177.48,36.0,,#A97359,169,115,89,53.40516635009723,18.16463092555426,22.968344485153747,7,dark
Milk Makeup,Flex Foundation Stick,Medium,True,177.48,36.0,,#E8BC9F,232,188,159,79.40126356144557,11.7117377358551,20.64337304583159,2,light
Milk Makeup,Flex Foundation Stick,Medium Beige,True,177.48,36.0,,#E6B98F,230,185,143,78.17285079920731,10.587172762347274,27.45798117321956,5,light
Milk Makeup,Flex Foundation Stick,Medium Tan,True,177.48,36.0,,#D8A586,216,165,134,71.71238780161214,14.712000689886985,23.336514713938072,7,dark
Milk Makeup,Flex Foundation Stick,Porcelain,True,177.48,36.0,,#FBE6D7,251,230,215,92.57938488908228,4.747285491026321,9.885361399005,2,light
Milk Makeup,Flex Foundation Stick,Praline,True,177.48,36.0,,#C58E58,197,142,88,63.27898578417653,14.812725845580744,36.765588638853984,6,dark
Milk Makeup,Flex Foundation Stick,Rich,True,177.48,36.0,,#5C3A2E,92,58,46,28.111741573886498,13.489215624516689,13.648436471938384,8,dark
Milk Makeup,Flex Foundation Stick,Sand,True,177.48,36.0,,#E4C3A3,228,195,163,80.83324814874074,7.006550804784406,20.43019687225433,5,light
Milk Makeup,Flex Foundation Stick,Shell,True,177.48,36.0,,#FBDEBC,251,222,188,90.03743854060268,4.940993538292582,20.354932247802804,5,light
Milk Makeup,Flex Foundation Stick,Snow,True,177.48,36.0,,#FEE7DB,254,231,219,93.16235032136348,5.910674280216854,8.671540931012455,2,light
Milk Makeup,Flex Foundation Stick,Tan,True,177.48,36.0,,#B97755,185,119,85,56.25324380183068,22.22203083703805,29.29984599149697,7,dark
Milk Makeup,Flex Foundation Stick,Vanilla,True,177.48,36.0,,#F3D0BD,243,208,189,85.92748084963054,9.383181385650696,13.96850664292706,2,light
Milk Makeup,Flex Foundation Stick,Warm Deep,True,177.48,36.0,,#8E5743,142,87,67,42.72322061620534,20.504526394352077,21.15091172265742,7,dark
Miss Lary,Base Líquida Antiacne,1,True,37.49,,,#FCE5CD,252,229,205,92.19534421535288,4.111837876707158,14.552286170452389,2,light
Miss Lary,Base Líquida Antiacne,2,True,37.49,,,#FBCEB1,251,206,177,85.92054296189916,11.769193307139991,20.39421304327782,2,light
Miss Lary,Base Líquida Antiacne,3,True,37.49,,,#FDD5B1,253,213,177,87.79866272637823,8.885880911844668,23.01738968595668,5,light
Miss Lary,Base Líquida Antiacne,4,True,37.49,,,#F5DEB3,245,222,179,89.35133555815817,1.509543357735066,24.00118590347717,4,light
Miss Lary,Base Líquida Antiacne,5,True,37.49,,,#EDB381,237,179,129,77.18041455057148,15.036655391371834,33.66236315273561,5,light
Miss Lary,Base Líquida Antiacne,6,True,37.49,,,#E6BE8A,230,190,138,79.3208369158794,7.385446357066283,31.620019232401965,5,light
Miss Lary,Base Vegana Classic,1,True,18.9,,,#FBCEB1,251,206,177,85.92054296189916,11.769193307139991,20.39421304327782,2,light
